l_toe_POS_x	l_toe_POS_y	l_toe_POS_z	l_toe_POS_n/a	l_heel_POS_x	l_heel_POS_y	l_heel_POS_z	l_heel_POS_n/a	l_ank_POS_x	l_ank_POS_y	l_ank_POS_z	l_ank_POS_n/a	l_sk1_POS_x	l_sk1_POS_y	l_sk1_POS_z	l_sk1_POS_n/a	l_sk2_POS_x	l_sk2_POS_y	l_sk2_POS_z	l_sk2_POS_n/a	l_sk3_POS_x	l_sk3_POS_y	l_sk3_POS_z	l_sk3_POS_n/a	l_sk4_POS_x	l_sk4_POS_y	l_sk4_POS_z	l_sk4_POS_n/a	l_th1_POS_x	l_th1_POS_y	l_th1_POS_z	l_th1_POS_n/a	l_th2_POS_x	l_th2_POS_y	l_th2_POS_z	l_th2_POS_n/a	l_th3_POS_x	l_th3_POS_y	l_th3_POS_z	l_th3_POS_n/a	l_th4_POS_x	l_th4_POS_y	l_th4_POS_z	l_th4_POS_n/a	r_toe_POS_x	r_toe_POS_y	r_toe_POS_z	r_toe_POS_n/a	r_heel_POS_x	r_heel_POS_y	r_heel_POS_z	r_heel_POS_n/a	r_ank_POS_x	r_ank_POS_y	r_ank_POS_z	r_ank_POS_n/a	r_sk1_POS_x	r_sk1_POS_y	r_sk1_POS_z	r_sk1_POS_n/a	r_sk2_POS_x	r_sk2_POS_y	r_sk2_POS_z	r_sk2_POS_n/a	r_sk3_POS_x	r_sk3_POS_y	r_sk3_POS_z	r_sk3_POS_n/a	r_sk4_POS_x	r_sk4_POS_y	r_sk4_POS_z	r_sk4_POS_n/a	r_th1_POS_x	r_th1_POS_y	r_th1_POS_z	r_th1_POS_n/a	r_th2_POS_x	r_th2_POS_y	r_th2_POS_z	r_th2_POS_n/a	r_th3_POS_x	r_th3_POS_y	r_th3_POS_z	r_th3_POS_n/a	r_th4_POS_x	r_th4_POS_y	r_th4_POS_z	r_th4_POS_n/a	l_asis_POS_x	l_asis_POS_y	l_asis_POS_z	l_asis_POS_n/a	r_asis_POS_x	r_asis_POS_y	r_asis_POS_z	r_asis_POS_n/a	l_psis_POS_x	l_psis_POS_y	l_psis_POS_z	l_psis_POS_n/a	r_psis_POS_x	r_psis_POS_y	r_psis_POS_z	r_psis_POS_n/a	m_ster1_POS_x	m_ster1_POS_y	m_ster1_POS_z	m_ster1_POS_n/a	m_ster2_POS_x	m_ster2_POS_y	m_ster2_POS_z	m_ster2_POS_n/a	m_ster3_POS_x	m_ster3_POS_y	m_ster3_POS_z	m_ster3_POS_n/a	l_sho_POS_x	l_sho_POS_y	l_sho_POS_z	l_sho_POS_n/a	l_ua_POS_x	l_ua_POS_y	l_ua_POS_z	l_ua_POS_n/a	l_elbl_POS_x	l_elbl_POS_y	l_elbl_POS_z	l_elbl_POS_n/a	l_frm_POS_x	l_frm_POS_y	l_frm_POS_z	l_frm_POS_n/a	l_wrr_POS_x	l_wrr_POS_y	l_wrr_POS_z	l_wrr_POS_n/a	l_wru_POS_x	l_wru_POS_y	l_wru_POS_z	l_wru_POS_n/a	l_hand_POS_x	l_hand_POS_y	l_hand_POS_z	l_hand_POS_n/a	r_sho_POS_x	r_sho_POS_y	r_sho_POS_z	r_sho_POS_n/a	r_ua_POS_x	r_ua_POS_y	r_ua_POS_z	r_ua_POS_n/a	r_elbl_POS_x	r_elbl_POS_y	r_elbl_POS_z	r_elbl_POS_n/a	r_frm_POS_x	r_frm_POS_y	r_frm_POS_z	r_frm_POS_n/a	r_wrr_POS_x	r_wrr_POS_y	r_wrr_POS_z	r_wrr_POS_n/a	r_wru_POS_x	r_wru_POS_y	r_wru_POS_z	r_wru_POS_n/a	r_hand_POS_x	r_hand_POS_y	r_hand_POS_z	r_hand_POS_n/a	lf_hd_POS_x	lf_hd_POS_y	lf_hd_POS_z	lf_hd_POS_n/a	rf_hd_POS_x	rf_hd_POS_y	rf_hd_POS_z	rf_hd_POS_n/a	lb_hd_POS_x	lb_hd_POS_y	lb_hd_POS_z	lb_hd_POS_n/a	rb_hd_POS_x	rb_hd_POS_y	rb_hd_POS_z	rb_hd_POS_n/a	start_1_POS_x	start_1_POS_y	start_1_POS_z	start_1_POS_n/a	start_2_POS_x	start_2_POS_y	start_2_POS_z	start_2_POS_n/a	end_1_POS_x	end_1_POS_y	end_1_POS_z	end_1_POS_n/a	end_2_POS_x	end_2_POS_y	end_2_POS_z	end_2_POS_n/a
-329.2405462	570.9471288	25.40901203	1.146874541	NaN	NaN	NaN	NaN	-561.4421767	595.1968175	79.23219266	2.080988871	-484.8122405	586.4718273	449.2184283	1.391328447	-572.7577015	586.8456763	456.2078122	2.639262942	-589.7059849	622.6062871	389.7156129	1.252615465	-499.8424925	632.1703598	381.0051684	1.488587461	-400.1274746	604.6680735	734.0558745	0.657356577	-456.1541317	626.6816826	716.0572476	2.246970084	-460.2980715	628.6046316	643.0019558	1.79479504	-391.9149026	601.5483517	638.9457616	1.271792574	-300.7739174	191.6500784	19.33163551	1.184228252	-582.2312394	239.2902	32.84082014	1.564987353	NaN	NaN	NaN	NaN	-459.9347978	193.9090576	445.4460117	1.649067748	-524.0343837	189.1790046	460.1713717	1.063898902	-540.2978194	144.7570622	388.1753497	0.684615108	-454.8188521	159.8894133	377.2340296	2.250375018	-394.1241295	185.7832549	726.5240856	0.133405061	NaN	NaN	NaN	NaN	-479.152145	165.4854943	638.5830078	0.631305921	-395.4765658	173.9049258	630.0161455	1.701306315	-371.3545289	522.4307597	979.1250727	1.846314751	-346.8584085	263.3383395	973.022815	1.642929145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-349.2985136	408.0816843	1403.070291	0.857751991	-306.6365262	438.365571	1335.982244	0.75529021	-299.659015	374.8003664	1343.204601	0.846979092	-469.5816782	583.2815159	1468.192176	1.177028922	-466.7320892	696.5635196	1234.350336	1.833585709	-487.1239558	682.1645182	1122.124802	0.882148277	-416.5027984	696.2527603	995.9799351	2.098271543	-343.8053479	685.7479771	907.2489386	1.779253362	-379.4072451	718.9365353	889.3949493	1.913295139	-358.2099444	700.1738787	827.7314881	1.862590768	-451.3148285	191.4153916	1474.162514	0.615880776	-421.7904125	81.66393995	1273.72993	0.25155046	NaN	NaN	NaN	NaN	-362.3357207	106.70793	1077.240751	0.167855702	-277.9080989	127.9278212	900.0686548	3.445408662	-313.6623617	91.81084891	889.0055094	0.504359487	-286.6001444	122.9798072	849.682	2.022622647	NaN	NaN	NaN	NaN	-385.9666357	315.2950684	1711.735712	0.144558493	-545.7668371	449.5846792	1666.54505	0.065374006	-520.6462438	298.0782694	1662.298166	1.413670382	742.0646071	1114.78596	79.48036446	1.376372183	916.7991959	106.7126918	74.27791034	1.706665977	5684.257983	1889.814361	57.10632416	2.566238871	5856.167664	883.8432732	53.05786801	2.685593161
-329.2387567	570.9262689	25.40816188	1.193505873	NaN	NaN	NaN	NaN	-561.4667972	595.2054812	79.28207503	2.102620853	-484.8238256	586.4490585	449.253264	1.402122973	-572.7768778	586.8597129	456.2164817	2.652682022	-589.7309445	622.6771747	389.7054558	1.293109165	-499.8535912	632.1687432	381.0308865	1.486377409	-400.1285685	604.6544244	734.074264	0.678218959	-456.2444713	626.6038972	716.0439624	2.322902332	-460.3455411	628.6123031	642.9947578	1.87097414	-391.9361256	601.5325792	638.8999565	1.270640314	-300.7809297	191.6818719	19.35895488	1.275436628	-582.2515068	239.3505966	32.88626453	1.56118453	NaN	NaN	NaN	NaN	-459.9548042	193.9084031	445.4571685	1.659215357	-524.069632	189.1795434	460.182976	1.059586881	-537.9231489	144.0815638	389.3570934	0.246434007	-454.5968922	159.6764874	376.9391164	1.58510896	-394.5404153	185.316617	726.3954029	0.06715607	NaN	NaN	NaN	NaN	-479.1792354	165.4180536	638.6393582	0.706517205	-395.4851711	173.9146084	630.0118679	1.741584276	-371.2605118	522.5510253	979.1735285	1.742142232	-347.186513	263.411272	972.8948523	1.749583493	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-348.8130262	408.0104524	1403.254541	0.834115781	-307.7383775	438.4952591	1335.687814	0.741263968	-299.7399661	374.8371686	1343.217892	0.875015918	-469.5543122	583.3163029	1468.21128	1.081990758	-469.1090061	699.633765	1236.111697	2.185455701	-487.1598991	682.1560359	1122.15274	0.861680484	-416.5145139	696.2448676	996.007271	2.115512666	-343.8727172	685.644504	907.2141741	1.697649212	-379.4299371	719.0298405	889.3570477	1.914775905	-358.283998	700.1976421	827.8065494	1.901552044	-451.3450771	191.3858282	1474.201214	0.600720377	-421.7793597	81.65985517	1273.774	0.250690064	NaN	NaN	NaN	NaN	-362.1544515	106.799727	1077.065174	0.177637427	-277.8706071	127.8351387	900.0380218	3.569325696	-313.6288757	91.82795162	888.9574224	0.511560764	-286.4490572	123.0167057	849.6968217	1.936479552	NaN	NaN	NaN	NaN	-386.0455262	315.2254546	1711.760433	0.141158831	-545.7582541	449.5799922	1666.519391	0.062828876	-520.6449557	298.0540626	1662.273056	1.402406632	742.0712414	1114.79989	79.48577653	1.397087095	916.8295518	106.717192	74.27687045	1.711189344	5684.25044	1889.811111	57.09057065	2.597604673	5856.165961	883.8466135	53.05561714	2.686326898
-329.2159822	570.9289651	25.40082294	1.143950219	NaN	NaN	NaN	NaN	-561.4631692	595.2127026	79.27931913	2.09587897	-484.8683006	586.4759388	449.2113347	1.376800984	-572.8342684	586.850828	456.1990514	2.663966144	-589.7343689	622.6525515	389.7462291	1.296167121	-499.8800449	632.1551146	381.0169251	1.506171819	-400.1581065	604.6484976	734.0141348	0.627067056	-456.2724927	626.7555487	716.0607202	2.23986036	-460.3796934	628.6398687	643.0173547	1.839436967	-391.9407385	601.5359417	638.9142558	1.25958093	-300.7704513	191.6931753	19.32425144	1.182107026	-582.2591275	239.3049978	32.78642925	1.56926387	NaN	NaN	NaN	NaN	-459.9349956	193.931706	445.4435807	1.659177755	-524.0602207	189.1891036	460.1998874	1.037547923	-537.5941397	144.2949292	388.9613712	0.804698203	-454.7536307	159.8889227	377.1673722	2.218444423	-393.8380182	186.0225889	726.6996128	0.153411413	NaN	NaN	NaN	NaN	-479.1382238	165.4579036	638.5637429	0.671778687	-395.5009591	173.9322365	630.0341165	1.67056192	-371.2520056	522.583977	979.1856813	1.688736869	-347.2369234	263.4157831	972.8511983	1.736687942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-348.2288467	407.9573358	1403.424396	0.832976017	-307.369894	438.4562123	1335.790622	0.784052827	-298.9280744	374.7268376	1343.509876	0.836219755	-469.4986686	583.3982468	1468.213086	1.227877157	-469.2654269	699.8477423	1236.219951	2.182144509	-487.1993635	682.134098	1122.221556	0.85190864	-416.4982826	696.2703104	996.0623969	2.096159783	-343.9178109	685.6734438	907.2615363	1.804824106	-379.4925687	718.9650883	889.3570083	1.972662142	-358.2782815	700.1202805	827.7719702	1.846749931	-451.3259928	191.3862448	1474.192978	0.618963396	-421.7496061	81.65868307	1273.746965	0.2531223	NaN	NaN	NaN	NaN	-362.1920102	106.738983	1077.152644	0.215792097	-277.86445	127.9112865	900.0329408	3.480507563	-313.690774	91.81010242	889.1076191	0.506907178	-286.4810828	123.0745768	849.614197	1.912820044	NaN	NaN	NaN	NaN	-386.0534308	315.19864	1711.761431	0.14569865	-545.8564755	449.5058075	1666.58646	0.065177614	-520.6832475	298.0196004	1662.275063	1.414351008	742.0589678	1114.787574	79.48831741	1.378706252	916.7928078	106.7116321	74.28248324	1.731805192	5684.239324	1889.771292	57.09286287	2.574500707	5856.16946	883.8584318	53.04185785	2.690304681
-329.2322524	570.9367466	25.37327655	1.158012871	NaN	NaN	NaN	NaN	-561.4814076	595.2199478	79.2572508	2.138033102	-484.8876034	586.396826	449.1860009	1.38248961	-572.7715979	586.8598267	455.9785231	2.587021183	-589.7610166	622.6067915	389.7411844	1.286982436	-499.8983878	632.1806459	381.0339614	1.499086003	-396.4996386	594.5235939	729.005158	0.561177625	-456.0457674	625.446005	717.6021202	0.781421724	-460.442073	628.5819515	642.9816507	1.875604963	-392.0103204	601.577747	638.9590832	1.318543867	-300.787306	191.6455083	19.38515181	1.235230165	-582.2339153	239.3134594	32.82336917	1.597799012	NaN	NaN	NaN	NaN	-460.470639	193.6289509	446.3181984	0.76759893	-523.9603782	189.1768375	460.1742116	1.04967395	-540.8043604	143.0079541	391.0251992	3.590306371	-454.5959903	159.649368	376.923591	1.540177563	-394.7565791	185.2108933	726.2867978	0.188816804	NaN	NaN	NaN	NaN	-479.3608369	165.2128156	638.8955016	0.788495061	-395.427426	173.8301612	629.9974303	1.599291683	-371.3758075	522.4234778	979.1021167	1.786422388	-347.2523155	263.4381768	972.8916451	1.739313827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-348.1233357	407.9487717	1403.505089	0.827049895	-307.4846451	438.4820137	1335.806858	0.752250606	-322.4160808	377.6459163	1337.261175	1.604109117	-469.5780471	583.273541	1468.276121	1.142434167	-468.0208175	699.5076887	1235.347087	2.702042631	-487.1846363	682.1556355	1122.227518	0.859855907	-416.5946249	696.2466436	996.0792696	2.14716633	-343.9250786	685.6253746	907.2147659	1.656162411	-379.4858327	718.8400339	889.4248683	1.910216194	-358.4014886	700.0643435	827.7764197	1.908652686	-452.3609508	191.6308501	1474.526947	0.154448074	-421.7842511	81.62609196	1273.814025	0.242115479	NaN	NaN	NaN	NaN	-362.1845729	106.6979077	1077.176617	0.270314922	-277.5403801	127.4953649	900.0661132	3.405660677	-313.6474666	91.72213878	889.0225675	0.483368756	-287.0521535	122.0225681	848.1965335	2.111344831	NaN	NaN	NaN	NaN	-386.1169577	315.131651	1711.778837	0.159326883	-545.8352414	449.5066331	1666.562342	0.070526556	-516.9475356	299.8056651	1659.062579	0.124015191	742.0698366	1114.798041	79.47810575	1.398015656	916.7956279	106.7187993	74.26376246	1.725469962	5684.254124	1889.761779	57.09268156	2.557525806	5856.151058	883.8301028	53.05222446	2.679583038
-329.2779155	570.8535235	25.59822385	1.17694989	NaN	NaN	NaN	NaN	-562.5406798	595.6715103	79.59350983	2.421675879	-485.1334311	586.4626364	449.4922675	1.268646583	-572.9321644	586.862949	456.68009	2.615217556	-589.7386153	622.7948339	390.0747303	1.156423368	-500.0951777	632.6201513	381.3139738	1.614246514	-396.8077623	595.307061	729.2255722	0.353707341	-456.4222316	626.067376	716.6993832	2.061729168	-460.3731428	629.3951218	643.194282	1.906364528	-392.0754064	601.935721	639.2376093	1.22864992	-300.7011753	191.2534031	19.4810768	1.267921045	-582.2237305	239.1554961	33.06987917	1.574895578	NaN	NaN	NaN	NaN	-460.4748578	193.6189924	446.2583626	0.783739078	-524.0148899	189.1664813	460.0841918	1.068625989	-537.702781	144.011771	389.3170309	0.320934119	-454.5542191	159.236163	377.3069152	1.521096445	-394.4145373	185.5839866	726.4165932	0.106349784	NaN	NaN	NaN	NaN	-479.3611419	165.3158242	638.9363176	0.842521549	-395.5461867	173.609389	630.5594598	1.533395107	-371.3675289	522.7072142	979.6783507	1.390574189	-347.4788111	263.6405301	973.3877994	1.581801033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-346.906637	407.8862214	1404.020756	0.966606487	-325.0279133	441.2286252	1331.02864	1.346443953	-322.3957987	378.0896918	1337.132824	1.524427208	-469.4282513	583.4238645	1468.186998	1.134223186	-468.9490649	700.1921015	1235.902394	3.022086019	-487.365571	682.4178358	1122.209215	0.841764106	-417.166846	696.68837	997.1705802	1.983140715	-344.1787586	685.8829823	907.6652858	1.704199027	-379.7001564	719.1122036	889.8333731	1.833300749	-358.8980214	700.5439987	828.6443061	1.726056427	-452.4549092	191.630182	1474.620681	0.182246115	-421.7449578	81.64094447	1273.775992	0.264461705	NaN	NaN	NaN	NaN	-362.1997563	106.7493836	1077.214431	0.170929285	-277.0245623	127.0294024	899.8879376	3.064566029	-313.6193424	91.89698829	889.0449335	0.535145286	-287.2313543	121.9304415	848.5490405	2.064676955	NaN	NaN	NaN	NaN	-386.1206818	315.1016255	1711.7583	0.144436301	-545.8551719	449.4732828	1666.564926	0.066995555	-517.1195172	299.6988834	1659.185857	0.129322376	742.4093841	1114.660064	79.68269807	1.417501336	916.9381942	106.3164305	74.35539462	1.808767728	5684.397114	1889.631842	57.26206262	2.601395411	5856.525943	883.6638909	52.95224545	2.723125779
-329.3505814	571.1685713	25.44229445	1.140437372	NaN	NaN	NaN	NaN	-561.4043503	595.1199915	79.67390068	2.05134614	-485.1947964	586.5084772	449.6045537	1.27353741	-573.1027994	586.9935686	456.2524374	2.492072641	-590.1029689	622.51259	389.9472393	1.219016776	-500.2219264	632.0803066	381.1364925	1.56774519	-396.7960361	594.3945262	728.9547464	0.716018972	-456.2983212	626.3227265	716.5558662	2.102557402	-460.8879537	628.6491507	643.2707687	1.82253795	-392.2109503	601.5734779	639.1565856	1.252912858	-300.7791593	191.6860038	19.51552826	1.179464248	-582.2307973	239.0548627	33.20066229	1.597799012	NaN	NaN	NaN	NaN	-460.5154021	193.7295993	446.3508739	0.730367211	-523.9322494	189.310518	460.2131911	1.015953114	-541.5093359	142.9715441	390.8343702	3.664826045	-454.7826739	159.5061365	377.4017572	1.538001419	-394.6111833	185.4073857	726.2612177	0.220938804	NaN	NaN	NaN	NaN	-479.4258972	165.0956588	638.958961	0.770110812	-395.5483449	173.735067	630.2778155	1.537648536	-371.5023809	522.5341542	979.5393002	1.572384833	-348.1148088	263.5613172	972.9897411	1.868783592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-348.8424312	407.9866263	1403.308738	0.753396307	-326.6186628	441.0219965	1330.708281	1.173787848	-323.3537174	377.7013464	1337.126254	1.63177056	-469.8962742	583.4272644	1468.273925	1.121869086	-468.9181479	700.6773897	1236.143115	3.191131815	-487.4046508	682.4140317	1122.237318	0.864741243	-416.9653989	696.338177	996.5530043	2.054017513	-344.2076326	685.8160992	907.7521932	1.669475663	-379.7302003	718.945421	889.9538615	1.669172216	-358.6698551	700.0049339	828.1743168	1.739392172	-452.45527	191.5779521	1474.617035	0.155284336	-421.7387415	81.67384413	1273.797571	0.252316851	NaN	NaN	NaN	NaN	-362.16008	106.7172086	1077.148074	0.179231458	-277.0407471	127.3058784	899.8815368	3.207866502	-313.5817892	91.64651692	888.9667145	0.538520573	-287.160369	122.011974	848.683248	2.046929905	NaN	NaN	NaN	NaN	-386.1814674	315.0267927	1711.681935	0.150051943	-545.920429	449.4036794	1666.586439	0.065023865	-517.1100477	299.6624205	1659.057284	0.12699145	742.6071708	1114.52225	79.42922609	1.522682424	917.1182805	107.0153232	74.28402026	1.70860467	5684.256577	1889.696232	57.1153196	2.574692936	5856.489406	883.6665951	52.94171057	2.719530377
-329.3509321	571.1823989	25.44443904	1.123992314	NaN	NaN	NaN	NaN	-561.293903	595.0899083	79.68222544	1.993170953	-485.2055315	586.6295552	449.6281856	1.252425808	-573.2206407	587.1324604	456.3163362	2.596163558	-590.1882011	622.4947495	389.9649181	1.220931173	-500.2329252	632.2338017	380.8360023	1.716259899	-396.7421341	594.3879848	728.9833124	0.663813907	-456.3664982	626.3945323	716.5985742	2.057093915	-461.012297	628.6307739	643.205617	1.829153601	-392.2555552	601.5624883	639.1512603	1.203562916	-300.8761554	191.7678588	19.62479214	1.141620976	-582.2279619	239.0188267	33.23675691	1.564987353	NaN	NaN	NaN	NaN	-460.5213695	193.7861277	446.3693902	0.752951622	-523.9297514	189.3027866	460.2005187	1.011606206	-541.767608	142.9108175	390.802148	3.658698651	-454.8171486	159.5094756	377.4306416	1.534367941	-394.5264776	185.5010954	726.3160404	0.14858316	NaN	NaN	NaN	NaN	-479.4039318	165.1102786	638.9027662	0.788210076	-395.6016533	173.7498096	630.3359495	1.578328834	-371.6836748	522.3613508	979.4760427	1.659473781	-347.7092567	263.4399123	973.1387672	1.600579847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-348.3544319	407.9422671	1403.448765	0.866923539	-327.2285063	441.0992849	1330.683942	1.357319947	NaN	NaN	NaN	NaN	-469.9879506	583.3955891	1468.347104	1.093826224	-468.9437443	700.6938143	1236.226398	3.281893877	-487.3899231	682.4340759	1122.243235	0.867046645	-417.0263058	696.3466894	996.5658386	2.037487227	-344.294459	685.8063226	907.7803085	1.682120269	-379.8115421	718.9506313	889.9602663	1.757572424	-358.7731245	700.117386	828.2227015	1.795102334	-452.4597055	191.5562617	1474.613325	0.167911477	-421.731077	81.67002301	1273.798039	0.260972272	NaN	NaN	NaN	NaN	-362.1876445	106.5856503	1077.213105	0.307068025	-276.5634421	128.7724053	898.724525	3.775415003	-323.5161891	91.41858525	886.1777751	0.177842276	-287.2293012	121.994955	848.7026513	2.098449739	NaN	NaN	NaN	NaN	-386.2513684	314.9537738	1711.69174	0.16369365	-545.9202545	449.380184	1666.579937	0.069379115	-517.0699243	299.6716202	1659.005677	0.124598329	742.6354589	1114.518088	79.41095955	1.511355405	917.1614773	107.0939759	74.29510058	1.740017076	5684.245573	1889.705667	57.11539083	2.582681515	5856.509391	883.6829903	52.96424234	2.716775008
-329.362141	571.1943045	25.43143235	1.150578057	NaN	NaN	NaN	NaN	-561.2251897	595.0373909	79.71524973	1.969763628	-485.2643496	586.5969991	449.6237312	1.214405976	-573.2744365	587.1958308	456.3503299	2.599240922	-590.2262371	622.5318421	389.9511598	1.191624794	-500.3135323	631.9701055	381.1114057	1.567903258	-396.7723681	594.1460106	728.9530478	0.884901374	-456.3823701	626.3361252	716.6081661	2.09056156	-461.0389033	628.637167	643.2283168	1.778502111	-392.3101325	601.5111354	639.1133624	1.225124972	-300.8540972	191.8355262	19.57645755	1.117379367	-582.2025807	239.012879	33.29472803	1.593522611	NaN	NaN	NaN	NaN	-460.4963035	193.8145488	446.3372436	0.746900324	-523.9192996	189.3459206	460.2431252	1.044205896	-541.9509657	142.9931341	390.6244881	3.722425625	-454.8552987	159.5417006	377.487441	1.56471292	-394.7496056	185.3219096	726.1401389	0.233053739	NaN	NaN	NaN	NaN	-479.3754388	165.066521	638.7895901	0.864290982	-395.6049177	173.7778695	630.3162129	1.549467452	-371.6170431	522.487979	979.486087	1.49939932	-347.8763821	263.4382278	973.0881037	1.67352125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-348.9095872	407.981107	1403.28455	0.824836316	-307.0709199	438.3534816	1335.93718	0.740579795	NaN	NaN	NaN	NaN	-469.8463324	583.230152	1468.523086	1.080479742	-468.4674761	699.435046	1235.863216	2.746503343	-487.411349	682.2308117	1122.397934	0.884962933	-417.0264987	696.2810791	996.5635092	2.032703569	-344.2920602	685.7854018	907.8116134	1.650135664	-379.8329322	718.9820557	890.0256393	1.80279997	-358.8441051	699.940754	828.2059024	1.76100993	-452.4814406	191.5952073	1474.657394	0.176924885	-421.7313937	81.67802844	1273.801645	0.260972272	NaN	NaN	NaN	NaN	-362.1960142	106.6373311	1077.238461	0.177322901	-276.4505184	128.9474118	898.5585585	3.740949119	-323.6821362	91.35255232	886.2029934	0.216240494	-287.3351909	121.931585	848.6098182	2.062487649	NaN	NaN	NaN	NaN	-386.2602555	314.9299228	1711.759852	0.147783518	-545.9365908	449.3651385	1666.632439	0.068393165	-517.074463	299.6603728	1659.035238	0.122259924	742.3591231	1114.776768	79.45814335	1.427401071	916.9338887	107.2181961	74.22984991	1.670978791	5684.101013	1889.420328	57.12232027	2.625128762	5856.470249	883.2674808	53.00147527	2.822899635
-329.3645193	571.0522066	25.5922745	1.113376407	NaN	NaN	NaN	NaN	-561.1823279	595.032663	79.69276259	1.951361541	-485.2968065	586.5299899	449.6406399	1.221677092	-573.325824	587.1867618	456.3606301	2.580486229	-590.2882584	622.4927746	389.9319988	1.17610588	-500.3163581	631.8919971	381.0692148	1.543619802	-396.8548278	594.3547868	729.0138998	0.773671716	-456.4276743	626.2049858	716.6095283	2.080794459	-461.0784605	628.50537	643.2062223	1.845641886	-392.3433108	601.5459829	639.1754673	1.261501314	-300.8493501	191.8546076	19.64083399	1.179428276	-582.2557222	239.0229769	33.19789066	1.56926387	NaN	NaN	NaN	NaN	-460.5476708	193.7883458	446.3807086	0.699457439	-523.9163446	189.3831805	460.2373953	1.025428193	-542.0907777	142.9019064	390.5840445	3.591983824	-454.8484064	159.5715839	377.4465675	1.525741261	-394.4148624	185.5898542	726.4055632	0.106349784	NaN	NaN	NaN	NaN	-479.4755389	164.9735326	638.9916513	0.791511033	-395.6702237	173.7626926	630.3674853	1.611347329	-371.5903995	522.4708669	979.5250771	1.485156763	-347.9829458	263.4435564	973.1230626	1.766632085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-348.6712109	407.871743	1403.399853	0.865195936	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-469.9091952	583.1807265	1468.603439	1.126271213	-468.4366371	699.3272917	1235.852887	2.63343797	-487.3066925	682.2478143	1122.352863	0.874826388	-417.0700576	696.2428864	996.6004681	2.045699614	-344.3495664	685.7058948	907.8320232	1.67927784	-379.8671568	718.7417178	889.9856485	1.802316435	-358.8432094	699.963747	828.2352141	1.760147854	-452.519234	191.5957251	1474.686346	0.179662368	-421.7604978	81.65614045	1273.836258	0.247281569	NaN	NaN	NaN	NaN	-362.2326027	106.5360368	1077.300331	0.29393044	-277.2970572	127.7022033	900.0735888	3.319829154	-313.3659334	91.71480003	889.0679687	0.435337774	-287.1658317	122.1066013	848.7251232	2.064850647	NaN	NaN	NaN	NaN	-386.2220488	314.9237136	1711.703746	0.150955748	-545.970481	449.3249957	1666.63576	0.056977584	-517.1390031	299.5930116	1659.046487	0.127641106	742.3788724	1114.691856	79.41275923	1.419120071	916.9112257	107.0379616	74.36632391	1.668177622	5684.490514	1889.447818	56.89507379	2.626108439	5856.479192	883.2105971	52.99064376	2.849127529
